timestamp,date,latitude,longitude
1645564813,"2022-02-22 21:20:13",45.057733,7.680939
1645565366,"2022-02-22 21:29:26",45.057744,7.680953
1645566969,"2022-02-22 21:56:09",45.057735,7.680927
1645568758,"2022-02-22 22:25:58",45.05773,7.680942
1645569043,"2022-02-22 22:30:43",45.057732,7.680934
1645569314,"2022-02-22 22:35:14",45.057737,7.680927
1645569585,"2022-02-22 22:39:45",45.057738,7.680928
1645569855,"2022-02-22 22:44:15",45.057736,7.680928
1645570037,"2022-02-22 22:47:17",45.057816,7.680275
1645570069,"2022-02-22 22:47:49",45.057733,7.680934
1645570129,"2022-02-22 22:48:49",45.057739,7.680923
1645570429,"2022-02-22 22:53:49",45.057741,7.680937
1645571892,"2022-02-22 23:18:12",45.057816,7.680275
1645571924,"2022-02-22 23:18:44",45.057739,7.680929
1645576568,"2022-02-23 00:36:08",45.057742,7.680928
1645576807,"2022-02-23 00:40:07",45.057482,7.681425
1645583695,"2022-02-23 02:34:55",45.057738,7.680931
1645583988,"2022-02-23 02:39:48",45.057736,7.680926
1645584011,"2022-02-23 02:40:11",45.05721,7.678146
1645584048,"2022-02-23 02:40:48",45.05774,7.68092
1645584197,"2022-02-23 02:43:17",45.0577,7.681987
1645584212,"2022-02-23 02:43:32",45.057189,7.681358
1645584228,"2022-02-23 02:43:48",45.057739,7.680927
1645584258,"2022-02-23 02:44:18",45.057734,7.680935
1645596988,"2022-02-23 06:16:28",45.057733,7.680934
1645597268,"2022-02-23 06:21:08",45.057735,7.680941
1645597548,"2022-02-23 06:25:48",45.057743,7.680946
1645597825,"2022-02-23 06:30:25",45.057729,7.680979
1645597919,"2022-02-23 06:31:59",45.057607,7.681681
1645597932,"2022-02-23 06:32:12",45.057131,7.681589
1645597966,"2022-02-23 06:32:46",45.057139,7.682268
1645597983,"2022-02-23 06:33:03",45.057176,7.682735
1645598014,"2022-02-23 06:33:34",45.057554,7.682775
1645598048,"2022-02-23 06:34:08",45.058035,7.683154
1645598079,"2022-02-23 06:34:39",45.058378,7.683526
1645598089,"2022-02-23 06:34:49",45.059433,7.683495
1645598110,"2022-02-23 06:35:10",45.059856,7.683531
1645598144,"2022-02-23 06:35:44",45.059075,7.683952
1645598171,"2022-02-23 06:36:11",45.059571,7.684159
1645598197,"2022-02-23 06:36:37",45.060179,7.684221
1645598237,"2022-02-23 06:37:17",45.060469,7.685051
1645598274,"2022-02-23 06:37:54",45.06092,7.685166
1645598296,"2022-02-23 06:38:16",45.061182,7.685358
1645598330,"2022-02-23 06:38:50",45.061691,7.685322
1645598388,"2022-02-23 06:39:48",45.062168,7.685642
1645598421,"2022-02-23 06:40:21",45.062844,7.686462
1645598452,"2022-02-23 06:40:52",45.063375,7.68673
1645598460,"2022-02-23 06:41:00",45.062303,7.6858
1645598553,"2022-02-23 06:42:33",45.062805,7.686282
1645598611,"2022-02-23 06:43:31",45.064845,7.687895
1645598639,"2022-02-23 06:43:59",45.063235,7.686732
1645598654,"2022-02-23 06:44:14",45.065703,7.688639
1645598670,"2022-02-23 06:44:30",45.065894,7.689274
1645598736,"2022-02-23 06:45:36",45.066629,7.689596
1645598767,"2022-02-23 06:46:07",45.06698,7.689506
1645598798,"2022-02-23 06:46:38",45.067346,7.689673
1645598831,"2022-02-23 06:47:11",45.067604,7.69002
1645598891,"2022-02-23 06:48:11",45.068098,7.690337
1645598958,"2022-02-23 06:49:18",45.068166,7.690258
1645598965,"2022-02-23 06:49:25",45.068378,7.690326
1645598989,"2022-02-23 06:49:49",45.068582,7.690661
1645599020,"2022-02-23 06:50:20",45.068928,7.690967
1645599054,"2022-02-23 06:50:54",45.069399,7.691101
1645599085,"2022-02-23 06:51:25",45.069899,7.691491
1645599106,"2022-02-23 06:51:46",45.070172,7.691352
1645599140,"2022-02-23 06:52:20",45.070377,7.691792
1645599177,"2022-02-23 06:52:57",45.071336,7.69238
1645599211,"2022-02-23 06:53:31",45.070625,7.691939
1645599243,"2022-02-23 06:54:03",45.071239,7.692713
1645599275,"2022-02-23 06:54:35",45.071401,7.693103
1645599277,"2022-02-23 06:54:37",45.071091,7.692333
1645599307,"2022-02-23 06:55:07",45.071238,7.69293
1645599337,"2022-02-23 06:55:37",45.07156,7.693149
1645599369,"2022-02-23 06:56:09",45.07133,7.692647
1645599432,"2022-02-23 06:57:12",45.071372,7.693195
1645599454,"2022-02-23 06:57:34",45.071167,7.692674
1645599524,"2022-02-23 06:58:44",45.071452,7.693069
1645599587,"2022-02-23 06:59:47",45.071256,7.693397
1645599619,"2022-02-23 07:00:19",45.071174,7.692706
1645599714,"2022-02-23 07:01:54",45.070699,7.692418
1645599763,"2022-02-23 07:02:43",45.070967,7.692883
1645599776,"2022-02-23 07:02:56",45.070615,7.692773
1645599824,"2022-02-23 07:03:44",45.070454,7.693094
1645599837,"2022-02-23 07:03:57",45.070629,7.692736
1645599947,"2022-02-23 07:05:47",45.070568,7.693184
1645599993,"2022-02-23 07:06:33",45.070652,7.692683
1645600174,"2022-02-23 07:09:34",45.070981,7.692649
1645600211,"2022-02-23 07:10:11",45.070592,7.692674
1645600276,"2022-02-23 07:11:16",45.070984,7.692254
1645600307,"2022-02-23 07:11:47",45.070622,7.692732
1645601547,"2022-02-23 07:32:27",45.070697,7.69227
1645601574,"2022-02-23 07:32:54",45.070653,7.692721
1645601933,"2022-02-23 07:38:53",45.070692,7.692338
1645601974,"2022-02-23 07:39:34",45.070648,7.692731
1645603218,"2022-02-23 08:00:18",45.070849,7.692416
1645603293,"2022-02-23 08:01:33",45.070544,7.69245
1645603354,"2022-02-23 08:02:34",45.070295,7.692201
1645603480,"2022-02-23 08:04:40",45.070585,7.692244
1645603543,"2022-02-23 08:05:43",45.070274,7.692073
1645603728,"2022-02-23 08:08:48",45.070537,7.6924
1645603790,"2022-02-23 08:09:50",45.070827,7.692594
1645603801,"2022-02-23 08:10:01",45.070455,7.691542
1645603821,"2022-02-23 08:10:21",45.071026,7.692829
1645603870,"2022-02-23 08:11:10",45.070721,7.691567
1645603886,"2022-02-23 08:11:26",45.071049,7.692812
1645603948,"2022-02-23 08:12:28",45.070771,7.6925
1645603979,"2022-02-23 08:12:59",45.070469,7.692224
1645604041,"2022-02-23 08:14:01",45.070718,7.692471
1645604089,"2022-02-23 08:14:49",45.070858,7.692056
1645604103,"2022-02-23 08:15:03",45.071018,7.692818
1645604137,"2022-02-23 08:15:37",45.07075,7.692377
1645604198,"2022-02-23 08:16:38",45.070616,7.692724
1645604384,"2022-02-23 08:19:44",45.069673,7.693113
1645604415,"2022-02-23 08:20:15",45.07066,7.69268
1645604507,"2022-02-23 08:21:47",45.070724,7.692194
1645604541,"2022-02-23 08:22:21",45.07065,7.69263
1645604620,"2022-02-23 08:23:40",45.070474,7.692166
1645604634,"2022-02-23 08:23:54",45.070666,7.692644
1645604703,"2022-02-23 08:25:03",45.070302,7.691986
1645604727,"2022-02-23 08:25:27",45.070667,7.692691
1645604748,"2022-02-23 08:25:48",45.070527,7.691937
1645604790,"2022-02-23 08:26:30",45.070639,7.692686
1645604900,"2022-02-23 08:28:20",45.070823,7.692158
1645604914,"2022-02-23 08:28:34",45.070637,7.692681
1645604959,"2022-02-23 08:29:19",45.070701,7.692292
1645604962,"2022-02-23 08:29:22",45.070928,7.691966
1645604976,"2022-02-23 08:29:36",45.071093,7.69163
1645605007,"2022-02-23 08:30:07",45.070639,7.692736
1645605016,"2022-02-23 08:30:16",45.070832,7.692135
1645605038,"2022-02-23 08:30:38",45.070628,7.692681
1645605301,"2022-02-23 08:35:01",45.070732,7.692245
1645605319,"2022-02-23 08:35:19",45.070655,7.69266
1645605726,"2022-02-23 08:42:06",45.070346,7.693221
1645605753,"2022-02-23 08:42:33",45.070647,7.692708
1645605771,"2022-02-23 08:42:51",45.070388,7.69297
1645605783,"2022-02-23 08:43:03",45.070624,7.692691
1645605864,"2022-02-23 08:44:24",45.070988,7.692571
1645605874,"2022-02-23 08:44:34",45.07069,7.692638
1645606176,"2022-02-23 08:49:36",45.07042,7.692305
1645606209,"2022-02-23 08:50:09",45.070024,7.69211
1645606251,"2022-02-23 08:50:51",45.07045,7.692594
1645606320,"2022-02-23 08:52:00",45.070099,7.692231
1645606362,"2022-02-23 08:52:42",45.070125,7.69108
1645606369,"2022-02-23 08:52:49",45.070339,7.691736
1645606400,"2022-02-23 08:53:20",45.070515,7.6923
1645606462,"2022-02-23 08:54:22",45.070493,7.692707
1645606490,"2022-02-23 08:54:50",45.070815,7.692641
1645606523,"2022-02-23 08:55:23",45.070467,7.692298
1645606584,"2022-02-23 08:56:24",45.070244,7.691982
1645607483,"2022-02-23 09:11:23",45.069957,7.691984
1645607856,"2022-02-23 09:17:36",45.070402,7.691937
1645607887,"2022-02-23 09:18:07",45.070086,7.691961
1645607915,"2022-02-23 09:18:35",45.070642,7.693208
1645608011,"2022-02-23 09:20:11",45.070315,7.692021
1645608097,"2022-02-23 09:21:37",45.068542,7.691385
1645608104,"2022-02-23 09:21:44",45.069636,7.691708
1645608135,"2022-02-23 09:22:15",45.068542,7.691385
1645608185,"2022-02-23 09:23:05",45.06911,7.691
1645608304,"2022-02-23 09:25:04",45.069534,7.691605
1645608353,"2022-02-23 09:25:53",45.069842,7.691421
1645608389,"2022-02-23 09:26:29",45.069972,7.692007
1645608797,"2022-02-23 09:33:17",45.070399,7.691941
1645608828,"2022-02-23 09:33:48",45.070111,7.691978
1645608953,"2022-02-23 09:35:53",45.070373,7.691771
1645609045,"2022-02-23 09:37:25",45.070074,7.691879
1645609378,"2022-02-23 09:42:58",45.070405,7.691937
1645609408,"2022-02-23 09:43:28",45.069992,7.691807
1645609452,"2022-02-23 09:44:12",45.071766,7.695105
1645609470,"2022-02-23 09:44:30",45.070443,7.692334
1645609600,"2022-02-23 09:46:40",45.070734,7.692444
1645609610,"2022-02-23 09:46:50",45.071086,7.692985
1645609665,"2022-02-23 09:47:45",45.070878,7.691962
1645609685,"2022-02-23 09:48:05",45.070912,7.692845
1645609739,"2022-02-23 09:48:59",45.070754,7.692128
1645609795,"2022-02-23 09:49:55",45.070888,7.692477
1645609850,"2022-02-23 09:50:50",45.07058,7.692291
1645609942,"2022-02-23 09:52:22",45.070401,7.69194
1645610054,"2022-02-23 09:54:14",45.074278,7.692837
1645610103,"2022-02-23 09:55:03",45.070669,7.692161
1645610130,"2022-02-23 09:55:30",45.070404,7.692363
1645610222,"2022-02-23 09:57:02",45.070452,7.691973
1645612021,"2022-02-23 10:27:01",45.070285,7.692323
1645612058,"2022-02-23 10:27:38",45.070459,7.691827
1645612264,"2022-02-23 10:31:04",45.070539,7.69222
1645612319,"2022-02-23 10:31:59",45.070273,7.692124
1645613238,"2022-02-23 10:47:18",45.070553,7.692085
1645613432,"2022-02-23 10:50:32",45.07028,7.691983
1645613504,"2022-02-23 10:51:44",45.07044,7.692292
1645613619,"2022-02-23 10:53:39",45.070201,7.692062
1645613680,"2022-02-23 10:54:40",45.070438,7.692247
1645613803,"2022-02-23 10:56:43",45.070806,7.692471
1645613834,"2022-02-23 10:57:14",45.070968,7.692821
1645613847,"2022-02-23 10:57:27",45.070637,7.692483
1645613864,"2022-02-23 10:57:44",45.071006,7.692816
1645613926,"2022-02-23 10:58:46",45.070759,7.692569
1645613956,"2022-02-23 10:59:16",45.070481,7.692356
1645614048,"2022-02-23 11:00:48",45.070229,7.691932
1645614238,"2022-02-23 11:03:58",45.070579,7.692229
1645614415,"2022-02-23 11:06:55",45.070137,7.691936
1645614455,"2022-02-23 11:07:35",45.070413,7.692018
1645614782,"2022-02-23 11:13:02",45.070439,7.692409
1645614831,"2022-02-23 11:13:51",45.070382,7.692001
1645614896,"2022-02-23 11:14:56",45.070272,7.692357
1645614923,"2022-02-23 11:15:23",45.0705,7.692058
1645615032,"2022-02-23 11:17:12",45.070197,7.691991
1645615079,"2022-02-23 11:17:59",45.070473,7.692
1645615496,"2022-02-23 11:24:56",45.070194,7.692338
1645615517,"2022-02-23 11:25:17",45.070369,7.691951
1645615589,"2022-02-23 11:26:29",45.070419,7.692344
1645615704,"2022-02-23 11:28:24",45.070281,7.691941
1645616013,"2022-02-23 11:33:33",45.070568,7.692219
1645616130,"2022-02-23 11:35:30",45.070331,7.691878
1645616474,"2022-02-23 11:41:14",45.070599,7.691992
1645616527,"2022-02-23 11:42:07",45.07022,7.69213
1645616565,"2022-02-23 11:42:45",45.070536,7.692051
1645616601,"2022-02-23 11:43:21",45.070232,7.69209
1645616901,"2022-02-23 11:48:21",45.07054,7.692293
1645617020,"2022-02-23 11:50:20",45.07094,7.69271
1645617508,"2022-02-23 11:58:28",45.070642,7.692443
1645617516,"2022-02-23 11:58:36",45.071011,7.692992
1645617583,"2022-02-23 11:59:43",45.07048,7.693775
1645617617,"2022-02-23 12:00:17",45.069897,7.693475
1645617633,"2022-02-23 12:00:33",45.068506,7.693567
1645617682,"2022-02-23 12:01:22",45.069156,7.692956
1645617709,"2022-02-23 12:01:49",45.068614,7.69259
1645617740,"2022-02-23 12:02:20",45.068343,7.692637
1645617771,"2022-02-23 12:02:51",45.068034,7.693308
1645617806,"2022-02-23 12:03:26",45.067777,7.693809
1645617839,"2022-02-23 12:03:59",45.067245,7.693334
1645617900,"2022-02-23 12:05:00",45.068125,7.693298
1645617931,"2022-02-23 12:05:31",45.067203,7.693277
1645618173,"2022-02-23 12:09:33",45.067155,7.692107
1645618211,"2022-02-23 12:10:11",45.06715,7.693462
1645618228,"2022-02-23 12:10:28",45.067391,7.689689
1645618241,"2022-02-23 12:10:41",45.06715,7.693469
1645618309,"2022-02-23 12:11:49",45.066803,7.693052
1645618332,"2022-02-23 12:12:12",45.067149,7.693464
1645618336,"2022-02-23 12:12:16",45.066941,7.693195
1645618372,"2022-02-23 12:12:52",45.067145,7.693464
1645618405,"2022-02-23 12:13:25",45.068016,7.688295
1645618408,"2022-02-23 12:13:28",45.067128,7.693457
1645618982,"2022-02-23 12:23:02",45.066281,7.693867
1645619004,"2022-02-23 12:23:24",45.066005,7.694054
1645619036,"2022-02-23 12:23:56",45.067152,7.693461
1645619066,"2022-02-23 12:24:26",45.065917,7.694232
1645619099,"2022-02-23 12:24:59",45.06716,7.693463
1645619145,"2022-02-23 12:25:45",45.066481,7.693388
1645619160,"2022-02-23 12:26:00",45.067108,7.693453
1645619227,"2022-02-23 12:27:07",45.066653,7.693649
1645619253,"2022-02-23 12:27:33",45.067153,7.693466
1645619267,"2022-02-23 12:27:47",45.066822,7.693253
1645619285,"2022-02-23 12:28:05",45.067153,7.693458
1645619471,"2022-02-23 12:31:11",45.066975,7.691257
1645619514,"2022-02-23 12:31:54",45.06715,7.693457
1645619530,"2022-02-23 12:32:10",45.067126,7.693062
1645619545,"2022-02-23 12:32:25",45.06715,7.69345
1645620390,"2022-02-23 12:46:30",45.067336,7.693802
1645620414,"2022-02-23 12:46:54",45.067151,7.693484
1645620506,"2022-02-23 12:48:26",45.067523,7.693469
1645620571,"2022-02-23 12:49:31",45.067942,7.693622
1645620602,"2022-02-23 12:50:02",45.068123,7.693203
1645620633,"2022-02-23 12:50:33",45.068314,7.692708
1645620666,"2022-02-23 12:51:06",45.067717,7.693365
1645620669,"2022-02-23 12:51:09",45.068461,7.692762
1645620697,"2022-02-23 12:51:37",45.067749,7.693292
1645620702,"2022-02-23 12:51:42",45.068735,7.692911
1645620728,"2022-02-23 12:52:08",45.068078,7.693277
1645620737,"2022-02-23 12:52:17",45.068988,7.693231
1645620759,"2022-02-23 12:52:39",45.06837,7.693415
1645620796,"2022-02-23 12:53:16",45.069976,7.69362
1645620820,"2022-02-23 12:53:40",45.068524,7.693362
1645620849,"2022-02-23 12:54:09",45.070672,7.693534
1645620890,"2022-02-23 12:54:50",45.071088,7.693097
1645620921,"2022-02-23 12:55:21",45.070977,7.692664
1645620941,"2022-02-23 12:55:41",45.070553,7.693262
1645620952,"2022-02-23 12:55:52",45.070898,7.692739
1645621011,"2022-02-23 12:56:51",45.070399,7.692961
1645621044,"2022-02-23 12:57:24",45.071019,7.692845
1645621096,"2022-02-23 12:58:16",45.07073,7.692544
1645621140,"2022-02-23 12:59:00",45.071042,7.692838
1645621166,"2022-02-23 12:59:26",45.070859,7.691825
1645621171,"2022-02-23 12:59:31",45.07101,7.692795
1645621235,"2022-02-23 13:00:35",45.070534,7.692262
1645621266,"2022-02-23 13:01:06",45.070174,7.692442
1645621615,"2022-02-23 13:06:55",45.070501,7.692441
1645621646,"2022-02-23 13:07:26",45.070777,7.692514
1645621679,"2022-02-23 13:07:59",45.070493,7.692336
1645621708,"2022-02-23 13:08:28",45.070777,7.69231
1645622221,"2022-02-23 13:17:01",45.070481,7.692346
1645622239,"2022-02-23 13:17:19",45.070784,7.6923
1645623387,"2022-02-23 13:36:27",45.070476,7.69232
1645623416,"2022-02-23 13:36:56",45.070847,7.692407
1645624760,"2022-02-23 13:59:20",45.070742,7.692434
1645625753,"2022-02-23 14:15:53",45.070971,7.692157
1645626342,"2022-02-23 14:25:42",45.070676,7.692411
1645627221,"2022-02-23 14:40:21",45.070962,7.692299
1645627560,"2022-02-23 14:46:00",45.070593,7.692107
1645627727,"2022-02-23 14:48:47",45.070731,7.692443
1645633528,"2022-02-23 16:25:28",45.057741,7.680952
1645634770,"2022-02-23 16:46:10",45.058598,7.67964
1645634808,"2022-02-23 16:46:48",45.057736,7.680933
1645636143,"2022-02-23 17:09:03",45.054321,7.6785
1645636198,"2022-02-23 17:09:58",45.057735,7.680931
1645636215,"2022-02-23 17:10:15",45.058602,7.681823
1645636228,"2022-02-23 17:10:28",45.057742,7.680939
1645637096,"2022-02-23 17:24:56",45.058076,7.680326
1645637107,"2022-02-23 17:25:07",45.05775,7.680903
1645637188,"2022-02-23 17:26:28",45.058535,7.682218
1645637199,"2022-02-23 17:26:39",45.057747,7.680944
1645637345,"2022-02-23 17:29:05",45.06019,7.68072
1645637385,"2022-02-23 17:29:45",45.057734,7.680936
1645637458,"2022-02-23 17:30:58",45.058369,7.680021
1645637479,"2022-02-23 17:31:19",45.057736,7.680931
1645639750,"2022-02-23 18:09:10",45.057741,7.680947
1645640024,"2022-02-23 18:13:44",45.057733,7.680923
1645640299,"2022-02-23 18:18:19",45.057748,7.680937
1645640605,"2022-02-23 18:23:25",45.057742,7.680935
1645640908,"2022-02-23 18:28:28",45.05774,7.680926
1645641075,"2022-02-23 18:31:15",45.057827,7.679494
1645641089,"2022-02-23 18:31:29",45.057747,7.680924
1645641153,"2022-02-23 18:32:33",45.055991,7.679096
1645641194,"2022-02-23 18:33:14",45.05774,7.680937
1645641466,"2022-02-23 18:37:46",45.05774,7.680931
1645642023,"2022-02-23 18:47:03",45.057324,7.680653
1645642034,"2022-02-23 18:47:14",45.057738,7.680935
1645642227,"2022-02-23 18:50:27",45.056953,7.6804
1645642290,"2022-02-23 18:51:30",45.057764,7.680833
1645642387,"2022-02-23 18:53:07",45.058522,7.681232
1645642396,"2022-02-23 18:53:16",45.05775,7.680923
1645642687,"2022-02-23 18:58:07",45.06106,7.682539
1645642727,"2022-02-23 18:58:47",45.057745,7.680909
1645643769,"2022-02-23 19:16:09",45.056763,7.681156
1645643782,"2022-02-23 19:16:22",45.057743,7.680929
1645643830,"2022-02-23 19:17:10",45.0571,7.680721
1645643842,"2022-02-23 19:17:22",45.057736,7.680925
1645643948,"2022-02-23 19:19:08",45.05819,7.680507
1645643966,"2022-02-23 19:19:26",45.057738,7.680936
1645644174,"2022-02-23 19:22:54",45.057882,7.680132
1645644206,"2022-02-23 19:23:26",45.05774,7.680932
1645644230,"2022-02-23 19:23:50",45.057447,7.680617
1645644266,"2022-02-23 19:24:26",45.057741,7.680931
1645644286,"2022-02-23 19:24:46",45.058037,7.680729
