timestamp,"date (UTC)","NO2 (ppb)","VOC (ppb)","pm 10 (ug/m3)","pm 2.5 (ug/m3)","NO2 (Plume AQI)","VOC (Plume AQI)","pm 10 (Plume AQI)","pm 2.5 (Plume AQI)"
1649793999,"2022-04-12 20:06:39",18,161,2,1,17,13,2,2
1649794059,"2022-04-12 20:07:39",17,160,11.919482,1.8780222,16,13,12,4
1649794119,"2022-04-12 20:08:39",17,163,2.8780222,1,16,13,3,2
1649794179,"2022-04-12 20:09:39",17,162,2,1,16,13,2,2
1649794239,"2022-04-12 20:10:39",17,161,15.0457735,2.0439177,16,13,15,4
1649794299,"2022-04-12 20:11:39",17,163,23.665836,2.308096,16,13,24,5
1649794359,"2022-04-12 20:12:39",17,163,3.308096,1,16,13,3,2
1649794419,"2022-04-12 20:13:39",17,161,2,1,16,13,2,2
1649794479,"2022-04-12 20:14:39",17,162,2,1,16,13,2,2
1649794539,"2022-04-12 20:15:39",17,163,2,1,16,13,2,2
1649794599,"2022-04-12 20:16:39",17,164,2,1,16,13,2,2
1649794659,"2022-04-12 20:17:39",17,163,2,1,16,13,2,2
1649794719,"2022-04-12 20:18:39",17,161,2,1,16,13,2,2
1649794779,"2022-04-12 20:19:39",17,162,2,1,16,13,2,2
1649794839,"2022-04-12 20:20:39",17,162,2,1,16,13,2,2
1649794899,"2022-04-12 20:21:39",18,160,2,1,17,13,2,2
1649794959,"2022-04-12 20:22:39",18,165,2,1,17,13,2,2
1649795019,"2022-04-12 20:23:39",17,163,2,1,16,13,2,2
1649795079,"2022-04-12 20:24:39",17,161,2,1,16,13,2,2
1649795139,"2022-04-12 20:25:39",18,164,2,1,17,13,2,2
1649795199,"2022-04-12 20:26:39",17,163,2,1,16,13,2,2
1649795259,"2022-04-12 20:27:39",17,162,2,1,16,13,2,2
1649795319,"2022-04-12 20:28:39",17,159,2,1,16,13,2,2
1649795379,"2022-04-12 20:29:39",18,160,2,1,17,13,2,2
1649795439,"2022-04-12 20:30:39",18,162,2,1,17,13,2,2
1649795499,"2022-04-12 20:31:39",18,161,2,1,17,13,2,2
1649795559,"2022-04-12 20:32:39",18,161,2,1,17,13,2,2
1649795619,"2022-04-12 20:33:39",18,162,2,1,17,13,2,2
1649795679,"2022-04-12 20:34:39",17,159,2,1,16,13,2,2
1649795739,"2022-04-12 20:35:39",17,161,2,1,16,13,2,2
1649795799,"2022-04-12 20:36:39",18,163,2,1,17,13,2,2
1649795859,"2022-04-12 20:37:39",18,160,2,1,17,13,2,2
1649795919,"2022-04-12 20:38:39",18,161,2,1,17,13,2,2
1649795979,"2022-04-12 20:39:39",18,163,2,1,17,13,2,2
1649796039,"2022-04-12 20:40:39",18,163,2,1,17,13,2,2
1649796099,"2022-04-12 20:41:39",18,162,2,1,17,13,2,2
1649796159,"2022-04-12 20:42:39",18,161,2,1,17,13,2,2
1649796219,"2022-04-12 20:43:39",18,163,2,1,17,13,2,2
1649796279,"2022-04-12 20:44:39",18,162,2,1,17,13,2,2
1649796339,"2022-04-12 20:45:39",18,160,2,1,17,13,2,2
1649796399,"2022-04-12 20:46:39",18,162,2,1,17,13,2,2
1649796459,"2022-04-12 20:47:39",17,162,2,1,16,13,2,2
1649796519,"2022-04-12 20:48:39",18,163,2,1,17,13,2,2
1649796579,"2022-04-12 20:49:39",18,161,5.665029,1,17,13,6,2
1649796639,"2022-04-12 20:50:39",18,163,2,1,17,13,2,2
1649796699,"2022-04-12 20:51:39",18,161,2,1,17,13,2,2
1649796759,"2022-04-12 20:52:39",18,161,2,1,17,13,2,2
1649796819,"2022-04-12 20:53:39",18,162,2,1,17,13,2,2
1649796879,"2022-04-12 20:54:39",18,160,2,1,17,13,2,2
1649796939,"2022-04-12 20:55:39",18,162,2,1,17,13,2,2
1649796999,"2022-04-12 20:56:39",18,161,2,1,17,13,2,2
1649797059,"2022-04-12 20:57:39",18,162,2,1,17,13,2,2
1649797119,"2022-04-12 20:58:39",18,165,2,1,17,13,2,2
1649797179,"2022-04-12 20:59:39",18,159,2,1,17,13,2,2
1649797239,"2022-04-12 21:00:39",18,162,2,1,17,13,2,2
1649797299,"2022-04-12 21:01:39",18,161,2,1,17,13,2,2
1649797359,"2022-04-12 21:02:39",18,161,2,1,17,13,2,2
1649797419,"2022-04-12 21:03:39",18,162,2,1,17,13,2,2
1649797479,"2022-04-12 21:04:39",18,162,2,1,17,13,2,2
1649797539,"2022-04-12 21:05:39",18,160,2,1,17,13,2,2
1649797599,"2022-04-12 21:06:39",18,160,2,1,17,13,2,2
1649797659,"2022-04-12 21:07:39",18,162,2,1,17,13,2,2
1649797719,"2022-04-12 21:08:39",18,162,2,1,17,13,2,2
1649797779,"2022-04-12 21:09:39",18,161,2,1,17,13,2,2
1649797839,"2022-04-12 21:10:39",18,162,2,1,17,13,2,2
1649797899,"2022-04-12 21:11:39",18,160,2,1,17,13,2,2
1649797959,"2022-04-12 21:12:39",18,162,2,1,17,13,2,2
1649798019,"2022-04-12 21:13:39",18,158,2,1,17,13,2,2
1649798079,"2022-04-12 21:14:39",18,162,2,1,17,13,2,2
1649798139,"2022-04-12 21:15:39",18,162,2,1,17,13,2,2
1649798199,"2022-04-12 21:16:39",18,162,2,1,17,13,2,2
1649798259,"2022-04-12 21:17:39",18,163,2,1,17,13,2,2
1649798319,"2022-04-12 21:18:39",18,157,2,1,17,13,2,2
1649798379,"2022-04-12 21:19:39",18,162,2,1,17,13,2,2
1649798439,"2022-04-12 21:20:39",18,164,2,1,17,13,2,2
1649798499,"2022-04-12 21:21:39",18,162,2,1,17,13,2,2
1649798559,"2022-04-12 21:22:39",18,162,2,1,17,13,2,2
1649798619,"2022-04-12 21:23:39",18,160,2,1,17,13,2,2
1649798679,"2022-04-12 21:24:39",18,161,2,1,17,13,2,2
1649798739,"2022-04-12 21:25:39",18,162,2,1,17,13,2,2
1649798799,"2022-04-12 21:26:39",18,161,2,1,17,13,2,2
1649798859,"2022-04-12 21:27:39",18,159,2,1,17,13,2,2
1649798919,"2022-04-12 21:28:39",18,161,2,1,17,13,2,2
1649798979,"2022-04-12 21:29:39",18,162,2,1,17,13,2,2
1649799039,"2022-04-12 21:30:39",18,162,2,1,17,13,2,2
1649799099,"2022-04-12 21:31:39",18,161,2,1,17,13,2,2
1649799159,"2022-04-12 21:32:39",18,161,2,1,17,13,2,2
1649799219,"2022-04-12 21:33:39",18,163,2,1,17,13,2,2
1649799279,"2022-04-12 21:34:39",18,161,2,1,17,13,2,2
1649799339,"2022-04-12 21:35:39",18,159,2,1,17,13,2,2
1649799399,"2022-04-12 21:36:39",18,160,2,1,17,13,2,2
1649799459,"2022-04-12 21:37:39",18,158,2,1,17,13,2,2
1649799519,"2022-04-12 21:38:39",18,163,2,1,17,13,2,2
1649799579,"2022-04-12 21:39:39",18,162,2,1,17,13,2,2
1649799639,"2022-04-12 21:40:39",18,160,2,1,17,13,2,2
1649799699,"2022-04-12 21:41:39",18,161,2,1,17,13,2,2
1649799759,"2022-04-12 21:42:39",18,161,2,1,17,13,2,2
1649799819,"2022-04-12 21:43:39",18,163,2,1,17,13,2,2
1649799879,"2022-04-12 21:44:39",18,163,2,1,17,13,2,2
1649799939,"2022-04-12 21:45:39",18,159,2,1,17,13,2,2
1649799999,"2022-04-12 21:46:39",18,162,2,1,17,13,2,2
1649800059,"2022-04-12 21:47:39",18,161,2,1,17,13,2,2
1649800119,"2022-04-12 21:48:39",18,162,2,1,17,13,2,2
1649800179,"2022-04-12 21:49:39",18,162,2,1,17,13,2,2
1649800239,"2022-04-12 21:50:39",18,163,2,1,17,13,2,2
1649800299,"2022-04-12 21:51:39",18,162,2,1,17,13,2,2
1649800359,"2022-04-12 21:52:39",18,163,2,1,17,13,2,2
1649800419,"2022-04-12 21:53:39",18,164,2,1,17,13,2,2
1649800479,"2022-04-12 21:54:39",18,161,2,1,17,13,2,2
1649800539,"2022-04-12 21:55:39",18,162,2,1,17,13,2,2
1649800599,"2022-04-12 21:56:39",18,163,2,1,17,13,2,2
1649800659,"2022-04-12 21:57:39",18,164,24.145123,4.5057397,17,13,24,9
1649800719,"2022-04-12 21:58:39",18,163,5.5057397,1,17,13,6,2
1649800779,"2022-04-12 21:59:39",18,162,2,1,17,13,2,2
1649800839,"2022-04-12 22:00:39",18,162,26.324827,5.403839,17,13,26,11
1649800899,"2022-04-12 22:01:39",18,163,6.403839,1,17,13,6,2
1649800959,"2022-04-12 22:02:39",18,162,2,1,17,13,2,2
1649801019,"2022-04-12 22:03:39",18,163,2,1,17,13,2,2
1649801079,"2022-04-12 22:04:39",18,161,2,1,17,13,2,2
1649801139,"2022-04-12 22:05:39",18,164,2,1,17,13,2,2
1649801199,"2022-04-12 22:06:39",18,164,2,1,17,13,2,2
1649801259,"2022-04-12 22:07:39",18,162,2,1,17,13,2,2
1649801319,"2022-04-12 22:08:39",18,164,2,1,17,13,2,2
1649801379,"2022-04-12 22:09:39",18,163,2,1,17,13,2,2
1649801439,"2022-04-12 22:10:39",18,164,2,1,17,13,2,2
1649801499,"2022-04-12 22:11:39",18,163,19.459427,1.8932148,17,13,19,4
1649801559,"2022-04-12 22:12:39",18,163,2.8932147,1,17,13,3,2
1649801619,"2022-04-12 22:13:39",18,162,2,1,17,13,2,2
1649801679,"2022-04-12 22:14:39",18,161,2,1,17,13,2,2
1649801739,"2022-04-12 22:15:39",18,164,2,1,17,13,2,2
1649801799,"2022-04-12 22:16:39",18,164,2,1,17,13,2,2
1649801859,"2022-04-12 22:17:39",18,162,2,1,17,13,2,2
1649801919,"2022-04-12 22:18:39",18,163,2,1,17,13,2,2
1649801979,"2022-04-12 22:19:39",18,163,2,1,17,13,2,2
1649802039,"2022-04-12 22:20:39",18,162,2,1,17,13,2,2
1649802099,"2022-04-12 22:21:39",18,163,2,1,17,13,2,2
1649802159,"2022-04-12 22:22:39",18,162,2,1,17,13,2,2
1649802219,"2022-04-12 22:23:39",18,161,2,1,17,13,2,2
1649802279,"2022-04-12 22:24:39",18,162,2,1,17,13,2,2
1649802339,"2022-04-12 22:25:39",18,163,2,1,17,13,2,2
1649802399,"2022-04-12 22:26:39",18,162,2,1,17,13,2,2
1649802459,"2022-04-12 22:27:39",18,164,2,1,17,13,2,2
1649802519,"2022-04-12 22:28:39",18,164,2,1,17,13,2,2
1649802579,"2022-04-12 22:29:39",18,162,2,1,17,13,2,2
1649802639,"2022-04-12 22:30:39",18,164,2,1,17,13,2,2
1649802699,"2022-04-12 22:31:39",18,164,2,1,17,13,2,2
1649802759,"2022-04-12 22:32:39",18,164,2,1,17,13,2,2
1649802819,"2022-04-12 22:33:39",18,162,2,1,17,13,2,2
1649802879,"2022-04-12 22:34:39",18,164,2,1,17,13,2,2
1649802939,"2022-04-12 22:35:39",18,163,2,1,17,13,2,2
1649802999,"2022-04-12 22:36:39",18,163,2,1,17,13,2,2
1649803059,"2022-04-12 22:37:39",18,163,2,1,17,13,2,2
1649803119,"2022-04-12 22:38:39",18,165,2,1,17,13,2,2
1649803179,"2022-04-12 22:39:39",18,163,2,1,17,13,2,2
1649803239,"2022-04-12 22:40:39",18,165,2,1,17,13,2,2
1649803299,"2022-04-12 22:41:39",18,162,2,1,17,13,2,2
1649803359,"2022-04-12 22:42:39",18,163,2,1,17,13,2,2
1649803419,"2022-04-12 22:43:39",18,165,2,1,17,13,2,2
1649803479,"2022-04-12 22:44:39",18,164,2,1,17,13,2,2
1649803539,"2022-04-12 22:45:39",18,163,2,1,17,13,2,2
1649803599,"2022-04-12 22:46:39",18,162,2,1,17,13,2,2
1649803659,"2022-04-12 22:47:39",18,164,2,1,17,13,2,2
1649803719,"2022-04-12 22:48:39",18,163,2,1,17,13,2,2
1649803779,"2022-04-12 22:49:39",18,161,2,1,17,13,2,2
1649803839,"2022-04-12 22:50:39",18,162,2,1,17,13,2,2
1649803899,"2022-04-12 22:51:39",18,163,2,1,17,13,2,2
1649803959,"2022-04-12 22:52:39",18,162,2,1,17,13,2,2
1649804019,"2022-04-12 22:53:39",18,162,2,1,17,13,2,2
1649804079,"2022-04-12 22:54:39",18,164,2,1,17,13,2,2
1649804139,"2022-04-12 22:55:39",18,164,18.843744,1.9093219,17,13,19,4
1649804199,"2022-04-12 22:56:39",18,162,2.9093218,1,17,13,3,2
1649804259,"2022-04-12 22:57:39",18,165,2,1,17,13,2,2
1649804319,"2022-04-12 22:58:39",18,164,2,1,17,13,2,2
1649804379,"2022-04-12 22:59:39",18,163,2,1,17,13,2,2
1649804439,"2022-04-12 23:00:39",18,163,2,1,17,13,2,2
1649804499,"2022-04-12 23:01:39",18,162,2,1,17,13,2,2
1649804559,"2022-04-12 23:02:39",18,163,2,1,17,13,2,2
1649804619,"2022-04-12 23:03:39",18,163,2,1,17,13,2,2
1649804679,"2022-04-12 23:04:39",18,161,2,1,17,13,2,2
1649804739,"2022-04-12 23:05:39",18,162,21.646492,2.676865,17,13,22,5
1649804799,"2022-04-12 23:06:39",18,164,3.676865,1,17,13,4,2
1649804859,"2022-04-12 23:07:39",18,165,2,1,17,13,2,2
1649804919,"2022-04-12 23:08:39",18,161,2,1,17,13,2,2
1649804979,"2022-04-12 23:09:39",18,161,2,1,17,13,2,2
1649805039,"2022-04-12 23:10:39",18,164,2,1,17,13,2,2
1649805099,"2022-04-12 23:11:39",18,165,2,1,17,13,2,2
1649805159,"2022-04-12 23:12:39",18,160,2,1,17,13,2,2
1649805219,"2022-04-12 23:13:39",18,163,2,1,17,13,2,2
1649805279,"2022-04-12 23:14:39",18,160,25.793722,3.033762,17,13,26,6
1649805339,"2022-04-12 23:15:39",18,161,4.033762,1,17,13,4,2
1649805399,"2022-04-12 23:16:39",18,161,2,1,17,13,2,2
1649805459,"2022-04-12 23:17:39",18,162,2,1,17,13,2,2
1649805519,"2022-04-12 23:18:39",18,159,2,1,17,13,2,2
1649805579,"2022-04-12 23:19:39",18,161,2,1,17,13,2,2
1649805639,"2022-04-12 23:20:39",18,161,2,1,17,13,2,2
1649805699,"2022-04-12 23:21:39",18,162,2,1,17,13,2,2
1649805759,"2022-04-12 23:22:39",18,161,2,1,17,13,2,2
1649805819,"2022-04-12 23:23:39",18,162,2,1,17,13,2,2
1649805879,"2022-04-12 23:24:39",18,160,2,1,17,13,2,2
1649805939,"2022-04-12 23:25:39",18,163,2,1,17,13,2,2
1649805999,"2022-04-12 23:26:39",18,160,2,1,17,13,2,2
1649806059,"2022-04-12 23:27:39",18,163,2,1,17,13,2,2
1649806119,"2022-04-12 23:28:39",18,162,2,1,17,13,2,2
1649806179,"2022-04-12 23:29:39",18,160,2,1,17,13,2,2
1649806239,"2022-04-12 23:30:39",18,161,2,1,17,13,2,2
1649806299,"2022-04-12 23:31:39",18,161,2,1,17,13,2,2
1649806359,"2022-04-12 23:32:39",18,163,2,1,17,13,2,2
1649806419,"2022-04-12 23:33:39",18,160,17.908432,2.589813,17,13,18,5
1649806479,"2022-04-12 23:34:39",18,163,3.589813,1,17,13,4,2
1649806539,"2022-04-12 23:35:39",19,162,2,1,18,13,2,2
1649806599,"2022-04-12 23:36:39",18,162,2,1,17,13,2,2
1649806659,"2022-04-12 23:37:39",18,161,2,1,17,13,2,2
1649806719,"2022-04-12 23:38:39",18,160,2,1,17,13,2,2
1649806779,"2022-04-12 23:39:39",18,160,2,1,17,13,2,2
1649806839,"2022-04-12 23:40:39",18,162,2,1,17,13,2,2
1649806899,"2022-04-12 23:41:39",18,163,2,1,17,13,2,2
1649806959,"2022-04-12 23:42:39",18,162,2,1,17,13,2,2
1649807019,"2022-04-12 23:43:39",18,161,2,1,17,13,2,2
1649807079,"2022-04-12 23:44:39",18,161,2,1,17,13,2,2
1649807139,"2022-04-12 23:45:39",18,160,2,1,17,13,2,2
1649807199,"2022-04-12 23:46:39",18,162,11.3497925,1,17,13,11,2
1649807259,"2022-04-12 23:47:39",19,160,2,1,18,13,2,2
1649807319,"2022-04-12 23:48:39",18,161,2,1,17,13,2,2
1649807379,"2022-04-12 23:49:39",19,161,9.958428,1,18,13,10,2
1649807439,"2022-04-12 23:50:39",18,160,2,1,17,13,2,2
1649807499,"2022-04-12 23:51:39",18,161,2,1,17,13,2,2
1649807559,"2022-04-12 23:52:39",18,161,2,1,17,13,2,2
1649807619,"2022-04-12 23:53:39",18,163,2,1,17,13,2,2
1649807679,"2022-04-12 23:54:39",18,162,2,1,17,13,2,2
1649807739,"2022-04-12 23:55:39",19,159,2,1,18,13,2,2
1649807799,"2022-04-12 23:56:39",18,162,2,1,17,13,2,2
1649807859,"2022-04-12 23:57:39",18,160,2,1,17,13,2,2
1649807919,"2022-04-12 23:58:39",18,161,2,1,17,13,2,2
1649807979,"2022-04-12 23:59:39",18,160,2,1,17,13,2,2
1649808039,"2022-04-13 00:00:39",18,162,2,1,17,13,2,2
1649808099,"2022-04-13 00:01:39",18,161,14.275584,1.531441,17,13,14,3
1649808159,"2022-04-13 00:02:39",18,163,2.531441,1,17,13,3,2
1649808219,"2022-04-13 00:03:39",18,162,2,1,17,13,2,2
1649808279,"2022-04-13 00:04:39",18,162,2,1,17,13,2,2
1649808339,"2022-04-13 00:05:39",18,160,2,1,17,13,2,2
1649808399,"2022-04-13 00:06:39",18,160,2,1,17,13,2,2
1649808459,"2022-04-13 00:07:39",18,161,2,1,17,13,2,2
1649808519,"2022-04-13 00:08:39",18,160,2,1,17,13,2,2
1649808579,"2022-04-13 00:09:39",18,159,2,1,17,13,2,2
1649808639,"2022-04-13 00:10:39",18,161,2,1,17,13,2,2
1649808699,"2022-04-13 00:11:39",18,164,2,1,17,13,2,2
1649808759,"2022-04-13 00:12:39",18,159,2,1,17,13,2,2
1649808819,"2022-04-13 00:13:39",18,161,2,1,17,13,2,2
1649808879,"2022-04-13 00:14:39",18,163,2,1,17,13,2,2
1649808939,"2022-04-13 00:15:39",18,160,2,1,17,13,2,2
1649808999,"2022-04-13 00:16:39",18,164,2,1,17,13,2,2
1649809059,"2022-04-13 00:17:39",18,162,2,1,17,13,2,2
1649809119,"2022-04-13 00:18:39",18,161,2,1,17,13,2,2
1649809179,"2022-04-13 00:19:39",18,160,2,1,17,13,2,2
1649809239,"2022-04-13 00:20:39",18,161,2,1,17,13,2,2
1649809299,"2022-04-13 00:21:39",18,160,2,1,17,13,2,2
1649809359,"2022-04-13 00:22:39",18,162,2,1,17,13,2,2
1649809419,"2022-04-13 00:23:39",18,162,2,1,17,13,2,2
1649809479,"2022-04-13 00:24:39",18,160,2,1,17,13,2,2
1649809539,"2022-04-13 00:25:39",18,161,2,1,17,13,2,2
1649809599,"2022-04-13 00:26:39",18,158,23.706045,3.9104307,17,13,24,8
1649809659,"2022-04-13 00:27:39",18,161,4.910431,1,17,13,5,2
1649809719,"2022-04-13 00:28:39",18,158,2,1,17,13,2,2
1649809779,"2022-04-13 00:29:39",19,159,2,1,18,13,2,2
1649809839,"2022-04-13 00:30:39",19,161,2,1,18,13,2,2
1649809899,"2022-04-13 00:31:39",19,162,2,1,18,13,2,2
1649809959,"2022-04-13 00:32:39",19,162,2,1,18,13,2,2
1649810019,"2022-04-13 00:33:39",19,161,2,1,18,13,2,2
1649810079,"2022-04-13 00:34:39",18,160,2,1,17,13,2,2
1649810139,"2022-04-13 00:35:39",18,159,2,1,17,13,2,2
1649810199,"2022-04-13 00:36:39",19,157,2,1,18,13,2,2
1649810259,"2022-04-13 00:37:39",19,159,2,1,18,13,2,2
1649810319,"2022-04-13 00:38:39",19,158,2,1,18,13,2,2
1649810379,"2022-04-13 00:39:39",18,162,2,1,17,13,2,2
1649810439,"2022-04-13 00:40:39",19,158,2,1,18,13,2,2
1649810499,"2022-04-13 00:41:39",19,159,2,1,18,13,2,2
1649810559,"2022-04-13 00:42:39",18,160,21.500956,3.608363,17,13,22,7
1649810619,"2022-04-13 00:43:39",19,159,4.608363,1,18,13,5,2
1649810679,"2022-04-13 00:44:39",19,159,2,1,18,13,2,2
1649810739,"2022-04-13 00:45:39",19,160,2,1,18,13,2,2
1649810799,"2022-04-13 00:46:39",19,159,2,1,18,13,2,2
1649810859,"2022-04-13 00:47:39",19,161,2,1,18,13,2,2
1649810919,"2022-04-13 00:48:39",19,160,2,1,18,13,2,2
1649810979,"2022-04-13 00:49:39",19,158,2,1,18,13,2,2
1649811039,"2022-04-13 00:50:39",19,160,2,1,18,13,2,2
1649811099,"2022-04-13 00:51:39",18,161,2,1,17,13,2,2
1649811159,"2022-04-13 00:52:39",19,160,2,1,18,13,2,2
1649811219,"2022-04-13 00:53:39",18,160,2,1,17,13,2,2
1649811279,"2022-04-13 00:54:39",19,159,2,1,18,13,2,2
1649811339,"2022-04-13 00:55:39",19,160,2,1,18,13,2,2
1649811399,"2022-04-13 00:56:39",19,160,2,1,18,13,2,2
1649811459,"2022-04-13 00:57:39",19,159,2,1,18,13,2,2
1649811519,"2022-04-13 00:58:39",19,159,2,1,18,13,2,2
1649811579,"2022-04-13 00:59:39",18,159,2,1,17,13,2,2
1649811639,"2022-04-13 01:00:39",19,160,2,1,18,13,2,2
1649811699,"2022-04-13 01:01:39",19,160,2,1,18,13,2,2
1649811759,"2022-04-13 01:02:39",19,161,2,1,18,13,2,2
1649811819,"2022-04-13 01:03:39",19,158,2,1,18,13,2,2
1649811879,"2022-04-13 01:04:39",19,157,2,1,18,13,2,2
1649811939,"2022-04-13 01:05:39",19,159,2,1,18,13,2,2
1649811999,"2022-04-13 01:06:39",19,158,2,1,18,13,2,2
1649812059,"2022-04-13 01:07:39",19,161,2,1,18,13,2,2
1649812119,"2022-04-13 01:08:39",19,161,2,1,18,13,2,2
1649812179,"2022-04-13 01:09:39",19,159,2,1,18,13,2,2
1649812239,"2022-04-13 01:10:39",19,160,2,1,18,13,2,2
1649812299,"2022-04-13 01:11:39",19,159,2,1,18,13,2,2
1649812359,"2022-04-13 01:12:39",19,158,2,1,18,13,2,2
1649812419,"2022-04-13 01:13:39",19,159,2,1,18,13,2,2
1649812479,"2022-04-13 01:14:39",19,158,2,1,18,13,2,2
1649812539,"2022-04-13 01:15:39",19,159,2,1,18,13,2,2
1649812599,"2022-04-13 01:16:39",19,160,2,1,18,13,2,2
1649812659,"2022-04-13 01:17:39",19,161,2,1,18,13,2,2
1649812719,"2022-04-13 01:18:39",19,158,2,1,18,13,2,2
1649812779,"2022-04-13 01:19:39",19,159,2,1,18,13,2,2
1649812839,"2022-04-13 01:20:39",18,158,2,1,17,13,2,2
1649812899,"2022-04-13 01:21:39",19,158,2,1,18,13,2,2
1649812959,"2022-04-13 01:22:39",19,157,2,1,18,13,2,2
1649813019,"2022-04-13 01:23:39",19,158,2,1,18,13,2,2
1649813079,"2022-04-13 01:24:39",19,159,2,1,18,13,2,2
1649813139,"2022-04-13 01:25:39",19,158,2,1,18,13,2,2
1649813199,"2022-04-13 01:26:39",19,159,2,1,18,13,2,2
1649813259,"2022-04-13 01:27:39",19,158,2,1,18,13,2,2
1649813319,"2022-04-13 01:28:39",19,160,2,1,18,13,2,2
1649813379,"2022-04-13 01:29:39",19,161,2,1,18,13,2,2
1649813439,"2022-04-13 01:30:39",19,160,2,1,18,13,2,2
1649813499,"2022-04-13 01:31:39",19,158,2,1,18,13,2,2
1649813559,"2022-04-13 01:32:39",19,160,2,1,18,13,2,2
1649813619,"2022-04-13 01:33:39",19,160,2,1,18,13,2,2
1649813679,"2022-04-13 01:34:39",19,160,2,1,18,13,2,2
1649813739,"2022-04-13 01:35:39",19,159,2,1,18,13,2,2
1649813799,"2022-04-13 01:36:39",19,159,2,1,18,13,2,2
1649813859,"2022-04-13 01:37:39",19,161,2,1,18,13,2,2
1649813919,"2022-04-13 01:38:39",19,159,2,1,18,13,2,2
1649813979,"2022-04-13 01:39:39",19,158,2,1,18,13,2,2
1649814039,"2022-04-13 01:40:39",19,160,2,1,18,13,2,2
1649814099,"2022-04-13 01:41:39",19,159,12.170828,1.3679543,18,13,12,3
1649814159,"2022-04-13 01:42:39",19,158,2.3679543,1,18,13,2,2
1649814219,"2022-04-13 01:43:39",19,158,2,1,18,13,2,2
1649814279,"2022-04-13 01:44:39",19,156,2,1,18,12,2,2
1649814339,"2022-04-13 01:45:39",19,160,2,1,18,13,2,2
1649814399,"2022-04-13 01:46:39",19,160,2,1,18,13,2,2
1649814459,"2022-04-13 01:47:39",19,158,2,1,18,13,2,2
